,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
631,438,17,2,2,1,1,1,1,0,0
632,439,16,2,2,1,1,1,4,0,0
633,444,20,2,2,1,1,1,2,0,0
634,442,17,2,2,1,1,1,2,0,0
635,444,17,2,2,1,1,1,4,0,0
636,444,18,2,2,1,1,1,0,0,0
637,443,22,2,2,2,1,1,4,0,0
638,443,15,2,2,1,1,1,2,0,0
639,441,16,2,2,1,1,1,4,0,0
640,436,15,2,2,1,1,1,1,0,0
641,438,15,2,2,1,1,1,4,0,0
642,436,17,2,2,1,1,1,2,0,0
643,436,23,2,2,2,1,1,2,0,0
644,435,27,2,2,1,1,1,4,0,0
645,432,19,2,2,1,1,1,1,0,0
646,435,16,2,2,1,1,1,4,0,0
647,433,15,2,2,2,1,1,2,0,0
648,431,12,2,2,1,1,1,2,0,0
649,428,18,2,2,2,1,1,1,0,0
650,429,26,2,2,1,1,1,4,0,0
651,431,19,2,2,2,1,1,2,0,0
652,430,23,2,2,1,1,1,2,0,0
653,431,19,2,2,1,1,1,4,0,0
654,433,19,2,2,2,1,1,0,0,0
655,431,19,2,2,2,1,1,4,0,0
656,430,20,2,2,1,1,1,2,0,0
657,431,19,2,2,2,1,1,2,0,0
658,431,19,2,2,1,1,1,4,0,0
659,433,19,2,2,2,1,1,4,0,0
660,432,19,2,2,1,1,1,2,0,0
661,432,18,2,2,2,1,1,2,0,0
662,434,17,2,2,1,1,1,4,0,0
663,434,19,2,2,2,1,1,0,0,0
664,435,17,2,2,1,1,1,4,0,0
665,435,18,2,2,2,1,1,2,0,0
666,432,17,2,2,1,1,1,2,0,0
667,435,18,2,2,1,1,1,4,0,0
668,433,18,2,2,1,1,1,1,0,0
669,436,19,2,2,1,1,1,2,0,0
670,436,19,2,2,2,1,1,2,0,0
671,433,21,2,2,1,1,1,4,0,0
672,434,19,2,2,1,1,1,0,0,0
673,436,19,2,2,1,1,1,4,0,0
674,436,20,2,2,1,1,1,2,0,0
675,436,19,2,2,2,1,1,2,0,0
676,435,20,2,2,2,1,1,4,0,0
677,434,21,2,2,2,1,1,1,0,0
678,437,19,2,2,1,1,1,4,0,0
679,437,21,2,2,2,1,1,2,0,0
680,438,19,2,2,1,1,1,4,0,0
681,436,22,2,2,2,1,1,0,0,0
682,436,21,2,2,1,1,1,4,0,0
683,438,21,2,2,2,1,1,2,0,0
684,436,20,2,2,2,1,1,2,0,0
685,439,21,2,2,2,1,1,4,0,0
686,438,20,2,2,1,1,1,1,0,0
687,437,21,2,2,1,1,1,4,0,0
688,438,20,2,2,2,1,1,2,0,0
689,438,23,2,2,1,1,1,4,0,0
690,439,22,2,2,2,1,1,1,0,0
691,440,21,2,2,1,1,1,4,0,0
692,441,22,2,2,2,1,1,2,0,0
693,441,22,2,2,2,1,1,2,0,0
694,440,20,2,2,1,1,1,4,0,0
695,441,21,2,2,1,1,1,1,0,0
696,440,21,2,2,1,1,1,4,0,0
697,441,22,2,2,2,1,1,2,0,0
698,440,22,2,2,2,1,1,4,0,0
699,442,21,2,2,2,1,1,0,0,0
700,442,21,2,2,2,1,1,4,0,0
701,442,20,2,2,2,1,1,2,0,0
702,440,21,2,2,1,1,1,2,0,0
703,441,20,2,2,1,1,1,4,0,0
704,441,19,2,2,1,1,1,1,0,0
705,440,21,2,2,1,1,1,4,0,0
706,442,21,2,2,1,1,1,2,0,0
707,440,22,2,2,1,1,1,2,0,0
708,442,21,2,2,1,1,1,1,0,0
709,440,22,2,2,1,1,1,4,0,0
710,442,22,2,2,2,1,1,2,0,0
711,443,22,2,2,2,1,1,2,0,0
712,443,21,2,2,1,1,1,4,0,0
713,443,21,2,2,2,1,1,0,0,0
714,441,21,2,2,1,1,1,4,0,0
715,441,22,2,2,1,1,1,2,0,0
716,443,22,2,2,2,1,1,2,0,0
717,443,22,2,2,1,1,1,4,0,0
718,443,20,2,2,1,1,1,4,0,0
719,443,23,2,2,2,1,1,2,0,0
720,443,22,2,2,1,1,1,2,0,0
721,444,21,2,2,1,1,1,4,0,0
722,442,21,2,2,1,1,1,1,0,0
723,443,22,2,2,2,1,1,4,0,0
724,444,22,2,2,2,1,1,2,0,0
725,444,22,2,2,1,1,1,2,0,0
726,443,20,2,2,2,1,1,4,0,0
727,443,21,2,2,1,1,1,1,0,0
728,446,21,2,2,1,1,1,2,0,0
729,444,21,2,2,1,1,1,2,0,0
730,445,21,2,2,1,1,1,4,0,0
731,443,22,2,2,1,1,1,1,0,0
732,443,21,2,2,1,1,1,4,0,0
733,445,21,2,2,1,1,1,2,0,0
734,446,22,2,2,2,1,1,2,0,0
735,446,22,2,2,2,1,1,4,0,0
736,446,22,2,2,2,1,1,0,0,0
737,445,21,2,2,1,1,1,4,0,0
738,446,22,2,2,1,1,1,2,0,0
739,445,23,2,2,2,1,1,4,0,0
740,445,21,2,2,2,1,1,0,0,0
741,443,22,2,2,2,1,1,4,0,0
742,445,22,2,2,1,1,1,2,0,0
743,445,21,2,2,2,1,1,2,0,0
744,446,21,2,2,2,1,1,4,0,0
745,443,21,2,2,1,1,1,1,0,0
746,445,21,2,2,2,1,1,4,0,0
747,446,20,2,2,2,1,1,2,0,0
748,445,21,2,2,2,1,1,4,0,0
749,444,21,2,2,1,1,1,1,0,0
750,443,21,2,2,1,1,1,4,0,0
751,444,22,2,2,2,1,1,2,0,0
